Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
194,SOLVE,SOLVE,solve-care,"$33,842,311.93",$0.09009,375.664.079 SOLVE *,"$235,573.10","-0,18%","-1,02%","-5,37%"
195,Firo,XZC,zcoin,"$32,958,000.47",$2.89,11.389.031 XZC,"$3,404,326.46","0,23%","-4,11%","-18,87%"
196,Voyager Token,VGX,ethos,"$32,650,434.10",$0.1469,222.295.208 VGX *,"$1,017,674.80","-0,77%","-3,96%","2,23%"
197,Tellor,TRB,tellor,"$32,296,871.31",$19.81,1.630.527 TRB,"$34,193,857.85","6,57%","11,07%","11,49%"
198,Aion,AION,aion,"$32,439,433.55",$0.06654,487.496.874 AION,"$1,890,976.84","0,12%","4,37%","-0,79%"
199,Ultra,UOS,ultra,"$31,883,890.05",$0.1129,282.510.439 UOS *,"$822,910.88","1,99%","-1,29%","-17,10%"
200,Super Zero Protocol,SERO,super-zero,"$30,711,549.15",$0.1015,302.539.489 SERO,"$3,842,721.57","0,29%","0,51%","0,34%"
201,Tixl,MTXLT,empty,"$2,930,587,126.85",$47.72,61.415.824 MTXLT,$350.46,"-16,49%","-10,89%","15,98%"
202,KnoxFS,KFX,knoxfs,"$2,188,068,059.89",$16.31,134.192.769 KFX,--,"-0,71%","1,89%","24,43%"
203,HEX,HEX,hex,"$2,079,310,988.91",$0.01199,173.411.074.413 HEX,"$16,912,890.43","0,06%","1,61%","77,59%"
204,ExtStock Token,XT,xtcom-token,"$1,607,210,440.03",$2.67,601.588.625 XT,--,"-1,68%","25,50%","42,37%"
205,Counos X,CCXX,counosx,"$1,568,892,640.94",$88.60,17.708.439 CCXX,"$1,804,800.30","0,00%","0,52%","1,62%"
206,MINDOL,MIN,mindol,"$1,356,365,883.58",$7.92,171.240.814 MIN,"$1,516,428.06","0,02%","0,03%","0,44%"
207,CryptalDash,CRD,empty,"$1,101,510,474.11",$1.10,1.000.000.000 CRD,--,"-0,93%","4,64%","26,65%"
208,INO COIN,INO,empty,"$1,002,024,955.73",$5.57,180.003.180 INO *,"$454,882.66","-1,45%","3,36%","26,72%"
209,IZE,IZE,ize,"$718,721,781.98",$0.1727,4.160.881.000 IZE,"$44,365.74","1,33%","0,46%","-2,93%"
210,DeFiChain,DFI,defichain,"$592,235,485.48",$1.53,387.268.992 DFI,"$6,887,938.44","-0,79%","4,80%","11,68%"
211,ThoreCoin,THR,empty,"$554,595,065.12","$6,397.75",86.686 THR *,"$34,438.70","-0,71%","1,89%","24,43%"
212,Insight Chain,INB,empty,"$554,267,508.82",$1.58,349.902.689 INB *,"$3,349,750.07","0,68%","9,62%","14,01%"
213,botXcoin,BOTX,botxcoin,"$361,887,699.37",$0.2217,1.632.102.305 BOTX *,"$211,758.61","-0,60%","5,78%","35,21%"
214,Creditcoin,CTC,creditcoin-2,"$329,702,346.04",$0.6102,540.359.576 CTC,"$6,141,090.99","2,29%","-2,94%","-0,76%"
215,Basid Coin,BASID,empty,"$328,002,948.16",$0.7015,467.592.726 BASID,"$3,233,241.46","-0,42%","2,26%","-4,11%"
216,Homeros,HMR,homeros,"$319,163,197.14",$0.7723,413.268.600 HMR,"$1,831,566.45","-2,91%","-0,86%","-25,11%"
217,Cipher Core Token,CIPHC,empty,"$302,474,030.83",$41.00,7.376.805 CIPHC,"$25,047.13","-0,91%","2,33%","35,62%"
218,Bitcoin Cash ABC,BCHA,empty,"$338,477,560.20",$18.22,18.572.921 BCHA,"$12,815,721.77","20,31%","7,78%","9,28%"
219,Zelwin,ZLW,zelwin,"$281,630,711.11",$4.44,63.433.009 ZLW,"$181,258.35","-0,38%","-7,62%","-0,06%"
220,Advanced Internet Blocks,AIB,advanced-internet-block,"$238,779,285.59",$0.009862,24.213.254.183 AIB,$169.83,"-2,42%","-5,83%","830,23%"
221,Cryptonex,CNX,cryptonex,"$229,124,460.13",$4.11,55.686.329 CNX,"$1,753,502.12","-1,05%","1,75%","25,06%"
222,Helper Search Token,HSN,empty,"$188,277,794.90",$0.0222,8.479.947.437 HSN,--,"-0,83%","4,30%","26,41%"
223,Chimpion,BNANA,banana-token,"$220,185,388.18",$6.94,31.727.387 BNANA,"$709,210.21","-12,19%","-4,09%","25,26%"
224,Doctors Coin,DRS,empty,"$184,236,324.58",$0.8019,229.741.603 DRS,"$50,534.46","-1,26%","2,46%","9,49%"
225,TNC Coin,TNC,tnc-coin,"$182,662,682.00",$0.07906,2.310.424.689 TNC,"$3,930,568.05","-1,75%","-4,44%","1,83%"
226,Largo Coin,LRG,empty,"$171,944,811.28",$9.75,17.627.472 LRG,"$999,162.70","-0,01%","5,81%","0,68%"
227,Huobi BTC,HBTC,huobi-btc,"$156,875,555.84","$32,613.33",4.810 HBTC,"$2,427,447.69","-7,01%","2,77%","18,71%"
228,Bridge Oracle,BRG,bridge-oracle,"$154,833,512.78",$0.01935,8.002.167.205 BRG,"$2,409,453.82","-1,38%","1,02%","102,58%"
229,Bitcoin BEP2,BTCB,bitcoin-bep2,"$152,643,885.87","$30,343.55",5.031 BTCB *,$9.11,"-8,25%","5,08%","15,07%"
230,NewYork Exchange,NYE,newyork-exchange,"$145,574,241.30",$20.53,7.090.060 NYE *,"$1,306,399.04","-4,25%","9,69%","11,16%"
231,STPAY,STP,empty,"$145,282,536.22",$33.55,4.330.437 STP,"$8,122.86","-0,97%","57,78%","95,53%"
232,Empty Set Dollar,ESD,empty-set-dollar,"$143,069,781.83",$0.6732,212.530.179 ESD *,"$18,515,944.69","-9,25%","-21,52%","-28,23%"
233,MimbleWimbleCoin,MWC,mimblewimblecoin,"$137,008,436.82",$12.82,10.687.136 MWC,"$782,564.51","-1,08%","-6,63%","30,14%"
234,Sologenic,SOLO,solo-coin,"$142,957,988.59",$0.7148,200.001.808 SOLO,"$1,214,616.38","9,61%","2,30%","20,50%"
235,Elitium,EUM,elitium,"$122,491,281.42",$4.07,30.086.253 EUM,"$408,388.17","-1,06%","5,14%","24,69%"
236,YUSRA,YUSRA,empty,"$119,974,270.29",$3.05,39.353.853 YUSRA,"$161,779.77","0,16%","2,96%","9,68%"
237,Idea Chain Coin,ICH,ideachain,"$119,899,385.64",$2.34,51.252.304 ICH,"$615,254.29","-0,13%","-1,95%","43,35%"
238,Mobilian Coin,MBN,empty,"$117,980,695.11",$0.8338,141.494.300 MBN,"$2,206,123.65","0,01%","-0,68%","22,58%"
239,Neutrino USD,USDN,neutrino,"$116,777,583.17",$0.9811,119.022.447 USDN *,"$4,356,163.16","-0,40%","-0,03%","-1,16%"
240,Bitball Treasure,BTRS,empty,"$115,745,549.51",$257.21,450.000 BTRS,"$516,517.56","-1,10%","113,09%","89,22%"
241,Darma Cash,DMCH,empty,"$115,192,247.44",$0.5457,211.080.330 DMCH,"$589,359.82","5,08%","21,27%","25,23%"
242,GreenPower,GRN,dascoin,"$110,275,629.94",$0.03412,3.231.699.360 GRN,"$2,285.65","0,71%","3,15%","7,04%"
243,Keep Network,KEEP,keep-network,"$104,403,796.64",$0.2295,454.878.564 KEEP *,"$980,717.90","-1,43%","9,00%","2,13%"
244,Bitpanda Ecosystem Token,BEST,bitpanda-ecosystem-token,"$101,263,676.13",$0.2495,405.844.684 BEST,"$150,637.79","2,86%","-1,65%","33,69%"
245,Joule,JUL,empty,"$96,966,677.03",$0.09596,1.010.499.999 JUL,--,"-0,91%","1,70%","23,78%"
246,Strong,STRONG,strong,"$96,733,019.14",$29.53,3.275.831 STRONG,"$98,227.52","-0,82%","8,77%","27,09%"
247,Vitae,VITAE,empty,"$96,241,909.70",$4.94,19.471.178 VITAE,"$1,859,253.33","3,15%","-20,96%","-15,45%"
248,CRYPTOBUCKS,CBUCKS,empty,"$94,080,159.51",$0.02393,3.932.014.867 CBUCKS,--,"-0,85%","727,30%","60,22%"
249,Bloomzed Loyalty Club Ticket,BLCT,empty,"$87,854,308.49",$2.31,38.000.000 BLCT,"$141,088.69","0,06%","-0,24%","0,42%"
250,Metacoin,MTC,metacoin,"$86,164,253.80",$0.08043,1.071.281.652 MTC,"$49,490.31","-1,31%","-12,34%","9,95%"
251,Dimension Chain,EON,empty,"$85,666,491.90",$0.35,244.783.561 EON *,--,"-0,01%","0,00%","0,16%"
252,Tap,XTP,tap,"$83,675,954.12",$0.06792,1.231.911.016 XTP,"$212,601.37","0,26%","6,52%","53,85%"
253,XeniosCoin,XNC,xenios,"$80,553,104.67",$1.06,76.274.958 XNC,"$162,664.03","-0,39%","1,35%","31,32%"
254,AXEL,AXEL,axel,"$79,597,960.29",$0.3017,263.852.070 AXEL *,"$404,968.54","-0,90%","3,41%","37,64%"
255,Wrapped BNB,WBNB,wbnb,"$79,144,582.27",$40.59,1.949.786 WBNB,"$167,475.93","-0,76%","13,98%","21,08%"
256,Mixin,XIN,mixin,"$75,247,541.60",$142.23,529.063 XIN *,"$954,556.30","1,00%","7,27%","6,08%"
257,Amp,AMP,amp-token,"$74,337,327.09",$0.007629,9.743.437.689 AMP,"$466,393.86","-0,52%","10,36%","19,26%"
258,GNY,GNY,gny,"$72,772,048.64",$0.3783,192.376.657 GNY *,"$471,485.52","8,02%","121,69%","155,00%"
259,Beldex,BDX,beldex,"$71,964,119.99",$0.07342,980.222.595 BDX *,"$620,056.22","-2,46%","-10,08%","-0,68%"
260,Hellenic Coin,HNC,helleniccoin,"$71,328,290.48",$1.02,69.910.698 HNC,"$238,043.32","-1,12%","1,93%","33,73%"
261,Qcash,QC,empty,"$71,452,027.04",$0.1553,460.000.200 QC *,"$1,562,302,709.77","0,09%","0,52%","0,87%"
262,Bitbook Gambling,BXK,empty,"$70,267,964.53",$0.1965,357.687.491 BXK *,--,"-0,71%","2,06%","-6,68%"
263,BTU Protocol,BTU,btu-protocol,"$59,088,147.38",$0.6564,90.014.338 BTU *,"$1,337.67","-0,91%","-9,48%","1,47%"
264,Baer Chain,BRC,empty,"$65,032,783.47",$0.3738,174.000.000 BRC,"$4,080.87","0,27%","-6,63%","-21,77%"
265,TerraKRW,KRT,empty,"$64,527,653.66",$0.0009302,69.369.506.598 KRT,"$1,083,133.63","-0,11%","-0,82%","1,79%"
266,XinFin Network,XDC,xdce-crowd-sale,"$63,087,224.32",$0.005172,12.198.000.000 XDC,"$1,735,080.42","2,12%","8,72%","-3,49%"
267,Poseidon Network,QQQ,qqq-token,"$65,032,591.23",$0.02972,2.187.875.408 QQQ,"$737,031.80","3,03%","-16,06%","-31,84%"
268,Bonorum,BONO,empty,"$60,504,071.51",$90.42,669.149 BONO,"$3,617.21","-0,71%","1,69%","167,70%"
269,NuCypher,NU,nucypher,"$60,716,541.95",$0.1577,385.000.000 NU,"$15,379,318.28","-1,15%","-2,24%","-10,93%"
270,Hegic,HEGIC,hegic,"$59,401,271.16",$0.1882,315.570.899 HEGIC *,"$3,646,837.26","1,38%","32,39%","66,60%"
271,Bithao,BHAO,empty,"$58,577,638.53",$1.33,43.922.587 BHAO,"$2,447,513.32","-5,23%","9,28%","5,96%"
272,MATH,MATH,math,"$58,342,744.43",$0.5102,114.356.164 MATH,"$206,562.57","-1,03%","2,74%","5,97%"
273,PancakeSwap,CAKE,pancakeswap-token,"$56,763,631.28",$0.6331,89.662.220 CAKE *,"$899,333.73","-1,34%","2,62%","29,61%"
274,WhiteCoin,XWC,whitecoin,"$54,897,789.38",$0.2194,250.183.629 XWC *,"$38,187.13","-3,59%","-3,70%","-9,70%"
275,Attila,ATT,attila,"$55,350,225.06",$0.1229,450.382.736 ATT,"$503,530.75","-0,23%","0,38%","-0,91%"
276,SKALE Network,SKL,skale,"$48,830,114.72",$0.08655,564.166.667 SKL *,"$5,567,101.33","0,07%","13,03%","-3,25%"
277,PARSIQ,PRQ,parsiq,"$46,101,757.26",$0.4408,104.586.072 PRQ,"$1,723,426.43","0,32%","-6,49%","-17,26%"
278,KardiaChain,KAI,kardiachain,"$44,891,580.82",$0.0219,2.049.800.000 KAI,"$1,492,925.74","2,50%","3,01%","-13,35%"
279,CRYPTO20,C20,empty,"$44,791,071.98",$1.11,40.463.185 C20 *,"$37,313.45","2,77%","5,48%","19,64%"
280,Safex Token,SFT,empty,"$42,997,667.48",$0.0228,1.885.974.016 SFT,"$894,445.45","-0,16%","-3,75%","-10,56%"
281,Rakon,RKN,empty,"$42,499,105.30",$0.175,242.857.143 RKN,"$2,658,974.09","-1,49%","24,26%","35,86%"
282,TrustToken,TRU,empty,"$42,651,473.57",$0.17,250.857.660 TRU *,"$577,796.06","-0,93%","20,49%","25,45%"
283,VestChain,VEST,empty,"$41,343,199.05",$0.01048,3.945.951.381 VEST *,"$78,663.34","-0,71%","-9,28%","32,89%"
284,Polkastarter,POLS,polkastarter,"$41,433,532.19",$0.8663,47.828.023 POLS *,"$5,893,848.27","-3,32%","1,08%","111,92%"
285,Orion Protocol,ORN,orion-protocol,"$40,149,875.85",$2.42,16.570.000 ORN *,"$4,313,639.95","0,60%","13,80%","10,14%"
286,Bankera,BNK,bankera,"$40,218,934.91",$0.001634,24.618.912.108 BNK *,"$38,573.25","-1,70%","-14,59%","41,29%"
287,inSure,SURE,insure,"$39,294,316.36",$0.01102,3.565.624.522 SURE,"$58,495.59","3,71%","20,49%","338,97%"
288,BitcoinPoS,BPS,bitcoinpos,"$38,730,263.87",$9.80,3.951.433 BPS,"$2,832,946.79","-2,30%","1,52%","71,30%"
289,Harvest Finance,FARM,harvest-finance,"$38,735,994.56",$94.48,410.012 FARM *,"$2,047,878.33","2,64%","22,16%","1,36%"
290,Darwinia Network,RING,darwinia-network-native-token,"$38,768,050.33",$0.0593,653.747.068 RING *,"$6,162,803.84","0,56%","20,10%","64,69%"
291,cVault.finance,CORE,cvault-finance,"$37,705,967.99","$3,770.60",10.000 CORE *,"$2,381,305.11","-1,44%","18,22%","19,62%"
292,Sora,XOR,sora,"$37,123,951.72",$106.07,350.000 XOR *,"$2,238,656.22","-0,81%","8,25%","11,66%"
293,Eauric,EAURIC,empty,"$35,144,647.29",$1.29,27.240.513 EAURIC,"$2,098,352.63","-1,17%","6,46%","23,98%"
294,TitanSwap,TITAN,titanswap,"$35,388,239.89",$0.6626,53.404.160 TITAN,"$4,512,909.83","-0,46%","-1,01%","1,17%"
295,NEST Protocol,NEST,nest,"$35,564,429.31",$0.02034,1.748.764.436 NEST *,"$25,485,720.52","1,13%","-6,48%","6,85%"
296,Orbit Chain,ORC,orbit-chain,"$35,343,986.09",$0.07585,465.987.647 ORC,"$793,105.11","-0,24%","-6,72%","-15,73%"
297,STEM CELL COIN,SCC,coindom,"$34,949,237.35",$0.109,320.658.118 SCC,"$60,808.83","-15,65%","2,74%","-6,92%"
298,Ducato Protocol Token,DUCATO,empty,"$34,683,598.22",$27.31,1.270.000 DUCATO,"$528,769.44","-1,35%","3,17%","2,94%"
299,Trust Wallet Token,TWT,trust-wallet-token,"$34,171,080.65",$0.1362,250.926.200 TWT,"$1,912,104.80","-1,38%","12,54%","-0,33%"
300,1irstcoin,FST,empty,"$34,960,590.16",$0.9998,34.968.103 FST *,"$80,482.88","6,25%","27,24%","24,12%"
