Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
188,Status,SNT,status,"$96,011,602.12",$0.02767,3.470.483.788 SNT *,"$3,358,153.79","-0,75%","-1,96%","-4,69%"
189,WINkLink,WIN,wink,"$95,589,586.55",$0.00009939,961.737.300.000 WIN *,"$78,453,012.31","-0,81%","-0,45%","2,32%"
190,Function X,FX,fx-coin,"$94,843,725.76",$0.2322,408.520.357 FX *,"$741,254.96","-0,26%","-2,36%","-0,47%"
191,Ardor,ARDR,ardor,"$94,128,385.05",$0.09422,998.999.495 ARDR *,"$1,262,599.45","-0,35%","-1,59%","-4,62%"
192,MX TOKEN,MX,mx-token,"$92,075,241.79",$0.9208,100.000.000 MX *,"$1,233,956.93","-0,55%","-1,39%","-3,33%"
193,Powerledger,POWR,power-ledger,"$91,953,780.80",$0.1895,485.339.140 POWR *,"$2,745,545.73","-0,41%","-1,77%","-3,63%"
194,Ocean Protocol,OCEAN,ocean-protocol,"$92,496,420.33",$0.1509,613.099.141 OCEAN *,"$5,344,814.27","-1,27%","-4,86%","-6,24%"
195,Prom,PROM,prometeus,"$91,205,040.22",$5.54,16.450.000 PROM *,"$2,504,439.74","-0,02%","-0,39%","2,87%"
196,API3,API3,api3,"$91,925,924.63",$1.63,56.547.601 API3 *,"$5,098,325.25","-0,88%","-1,59%","2,18%"
197,Dent,DENT,dent,"$90,879,814.26",$0.0009179,99.007.791.203 DENT *,"$5,121,455.47","-0,92%","-3,90%","-2,99%"
198,Constellation,DAG,constellation-labs,"$88,852,626.09",$0.07013,1.266.911.931 DAG *,"$292,712.45","-0,16%","-1,65%","7,43%"
199,XYO,XYO,xyo-network,"$86,825,411.43",$0.00676,12.844.821.266 XYO *,"$577,144.12","-0,83%","-2,13%","-1,62%"
200,Conflux,CFX,conflux-token,"$86,450,609.17",$0.04135,2.090.735.404 CFX,"$3,220,785.55","-0,41%","-0,69%","-2,77%"
201,Wrapped TRON,WTRX,wrapped-tron,"$6,203,529,189.81",$0.06101,101.676.082.428 WTRX,"$1,163,218.99","-0,47%","1,09%","2,10%"
202,HEX,HEX,hex,"$5,624,391,021.01",$0.03243,173.411.074.413 HEX,"$5,516,378.19","0,42%","-1,84%","-3,26%"
203,Lido Staked ETH,stETH,staked-ether,"$4,434,962,993.99","$1,271.59",3.487.728 stETH *,"$3,050,167.57","-1,49%","-2,80%","-1,35%"
204,yOUcash,YOUC,youcash,"$4,407,210,076.79",$0.5114,8.617.397.990 YOUC,"$543,013.73","0,00%","0,00%","0,00%"
205,Bitcoin BEP2,BTCB,bitcoin-bep2,"$2,008,033,685.05","$19,057.76",105.366 BTCB *,"$3,163,494.44","-0,84%","-1,24%","1,34%"
206,Chain,XCN,chain-2,"$1,571,349,079.19",$0.07318,21.472.783.889 XCN,"$3,754,549.94","-0,03%","0,04%","-3,54%"
207,Frax,FRAX,frax,"$1,351,676,128.91",$0.9953,1.358.065.653 FRAX *,"$3,217,264.45","0,70%","0,42%","-0,26%"
208,Wrapped BNB,WBNB,wbnb,"$1,195,875,458.68",$284.22,4.207.625 WBNB *,"$67,630,232.55","-0,73%","0,71%","3,72%"
209,BitDAO,BIT,bitdao,"$997,885,233.18",$0.4772,2.090.946.169 BIT *,"$77,701,040.26","-0,62%","-0,61%","0,61%"
210,BitTorrent,BTTOLD,bittorrent-old,"$762,398,401.87",$0.0007701,990.000.000.000 BTTOLD,"$61,448.31","-0,50%","-1,74%","-0,83%"
211,Huobi BTC,HBTC,huobi-btc,"$743,459,143.11","$19,077.98",38.969 HBTC *,"$82,609.08","-0,54%","-1,32%","1,75%"
212,GensoKishi Metaverse,MV,gensokishis-metaverse,"$443,236,622.00",$0.2593,1.709.312.901 MV,"$629,158.33","-0,15%","0,83%","22,59%"
213,Tether Gold,XAUT,tether-gold,"$408,585,677.42","$1,657.39",246.524 XAUT *,"$454,128.19","0,06%","-0,09%","0,82%"
214,DeFiChain,DFI,defichain,"$347,077,900.84",$0.6796,510.738.161 DFI *,"$4,101,265.83","-0,23%","-1,31%","-12,58%"
215,Counos X,CCXX,counosx,"$304,029,084.18",$16.97,17.918.635 CCXX,"$620,666.33","0,06%","0,19%","6,85%"
216,SafeMoon,SAFEMOON,safemoon,"$299,197,378.92",$0.00000053,562.043.449.881.676 SAFEMOON *,$67.02,"-1,22%","-3,45%","10,28%"
217,Osmosis,OSMO,osmosis,"$298,642,805.75",$1.06,282.464.369 OSMO *,"$6,109,810.86","-2,04%","-2,43%","-11,61%"
218,Fruits,FRTS,fruits,"$287,398,490.57",$0.01364,21.066.845.547 FRTS,"$844,124.87","-0,50%","-0,52%","24,23%"
219,NXM,NXM,nxm,"$275,892,131.72",$41.84,6.594.068 NXM *,"$8,300.54","-1,27%","-2,71%","-1,37%"
220,Bitgert,BRISE,bitrise-token,"$246,317,066.91",$0.00000062,395.688.215.721.653 BRISE *,"$1,965,225.81","-0,21%","1,39%","20,03%"
221,Threshold,T,threshold-network-token,"$244,622,560.27",$0.02967,8.245.460.686 T,"$8,163,610.94","-0,93%","-0,07%","-2,06%"
222,Rocket Pool,RPL,rocket-pool,"$241,538,987.21",$23.50,10.279.742 RPL *,"$940,661.44","-1,44%","-2,55%","-0,63%"
223,WEMIX,WEMIX,wemix-token,"$213,160,489.91",$1.73,123.233.682 WEMIX *,"$10,348,445.14","-0,29%","-2,01%","0,95%"
224,ZEON,ZEON,zeon,"$217,799,230.15",$0.007134,30.529.103.436 ZEON,"$212,746.27","0,51%","0,40%","8,05%"
225,LINK,LN,link,"$181,717,751.94",$29.02,6.262.618 LN *,"$68,831.15","-0,30%","-1,72%","-8,69%"
226,Liquity USD,LUSD,liquity-usd,"$174,049,223.48",$1.03,169.189.906 LUSD *,"$1,833,768.40","0,02%","0,43%","-0,59%"
227,Synapse,SYN,synapse-2,"$166,483,444.21",$1.19,139.773.376 SYN *,"$1,912,946.32","-3,98%","-7,27%","-10,41%"
228,HUSD,HUSD,husd,"$159,090,795.60",$0.9902,160.663.906 HUSD *,"$484,751.82","0,01%","-0,01%","0,03%"
229,Safe,SAFE,safe-token,"$158,636,414.41",$7.61,20.835.499 SAFE *,"$155,010.44","-2,85%","-7,10%","-7,25%"
230,VVS Finance,VVS,vvs-finance,"$157,399,015.28",$0.0000057,27.631.554.222.167 VVS *,"$1,444,541.07","-0,82%","-0,92%","-2,21%"
231,Decentralized Social,DESO,deso,"$143,218,914.17",$16.12,8.884.536 DESO *,"$8,451,785.64","4,19%","44,37%","148,12%"
232,Mcashchain,MCASH,empty,"$143,903,638.01",$0.2216,649.521.937 MCASH,--,"-1,03%","-14,69%","2.042,68%"
233,Ergo,ERG,ergo,"$142,913,447.46",$2.44,58.638.426 ERG,"$1,243,915.36","-1,72%","4,37%","-7,74%"
234,Baby Doge Coin,BabyDoge,baby-doge-coin,"$142,795,658.68",--,115.113.333.036.839.000 BabyDoge *,"$4,734,313.69","-0,30%","-2,47%","5,29%"
235,Astar,ASTR,astar,"$132,957,028.73",$0.03678,3.614.571.938 ASTR *,"$4,985,765.26","-0,26%","-1,02%","-11,22%"
236,STASIS EURO,EURS,stasis-eurs,"$120,554,539.00",$0.9712,124.125.940 EURS *,"$8,815,769.96","0,09%","0,14%","1,15%"
237,Venus ETH,vETH,venus-eth,"$120,255,621.00",$59.12,2.033.994 vETH *,--,"0,00%","0,00%","-14,66%"
238,Wrapped Velas,WVLX,wrapped-velas,"$117,150,040.15",$0.0514,2.279.175.680 WVLX,"$6,533.59","0,00%","1,08%","16,28%"
239,Rakon,RKN,empty,"$116,215,663.42",$0.4785,242.857.143 RKN,"$15,398.67","-3,30%","1,34%","5,34%"
240,Humanscape,HUM,humanscape,"$113,746,500.78",$0.1305,871.409.623 HUM,"$583,646.17","0,53%","-0,53%","-4,76%"
241,ssv.network,SSV,ssv-network,"$108,468,570.32",$10.85,10.000.000 SSV,"$2,347,784.38","-0,69%","-1,52%","-4,42%"
242,PlatonCoin,PLTC,empty,"$106,108,505.92",$0.93,114.099.391 PLTC,--,"0,00%","0,00%","-6,10%"
243,USDX [Kava],USDX,usdx,"$105,426,226.03",$0.945,111.567.264 USDX *,"$256,820.30","0,08%","-0,55%","0,21%"
244,Venus USDC,vUSDC,venus-usdc,"$103,192,664.42",$0.02163,4.771.015.133 vUSDC *,--,"0,03%","0,00%","0,03%"
245,MetisDAO,METIS,metis-token,"$102,429,935.22",$23.32,4.393.228 METIS *,"$5,076,934.92","-1,29%","-1,95%","-2,02%"
246,Uquid Coin,UQC,uquid-coin,"$101,268,923.70",$10.13,10.000.000 UQC *,"$7,697,017.50","-0,61%","-0,27%","8,75%"
247,MVL,MVL,mass-vehicle-ledger,"$98,682,070.08",$0.004526,21.802.958.863 MVL *,"$529,982.83","-0,47%","-1,08%","-5,98%"
248,Centrifuge,CFG,centrifuge,"$95,306,495.95",$0.2862,332.964.862 CFG *,"$395,575.52","-0,08%","-2,47%","-6,99%"
249,LooksRare,LOOKS,looksrare,"$95,905,234.29",$0.2043,469.539.052 LOOKS *,"$5,029,171.28","-0,68%","1,44%","4,15%"
250,AVINOC,AVINOC,avinoc,"$93,211,800.29",$0.2395,389.244.472 AVINOC,"$523,928.42","0,05%","-0,77%","-3,46%"
251,RadioCaca,RACA,radio-caca,"$92,570,272.66",$0.0002823,327.910.337.679 RACA *,"$4,965,159.15","-0,61%","-2,18%","-8,40%"
252,Veritaseum,VERI,veritaseum,"$91,372,942.95",$42.51,2.149.646 VERI *,"$9,610.20","1,35%","-6,51%","19,46%"
253,Chainbing,CBG,chainbing,"$90,170,658.69",$2.73,33.000.000 CBG,"$614,996.77","-0,47%","0,23%","-4,09%"
254,Galxe,GAL,project-galaxy,"$87,192,999.46",$2.48,35.161.333 GAL *,"$21,648,097.65","-1,95%","-3,23%","-6,20%"
255,Bancor,BNT,bancor,"$85,597,412.33",$0.4304,198.857.636 BNT *,"$13,750,428.71","-0,20%","0,34%","-1,13%"
256,Cartesi,CTSI,cartesi,"$85,021,921.23",$0.1364,623.417.161 CTSI *,"$4,428,070.18","-1,07%","-2,96%","-1,28%"
257,Steem,STEEM,steem,"$84,434,481.00",$0.2138,394.951.699 STEEM *,"$5,750,830.26","-0,23%","-2,30%","-2,16%"
258,Numeraire,NMR,numeraire,"$83,655,741.90",$14.21,5.888.504 NMR *,"$6,650,979.65","-0,82%","-3,31%","-5,50%"
259,MaidSafeCoin,MAID,maidsafecoin,"$82,725,296.74",$0.1828,452.552.412 MAID *,$688.74,"-0,70%","-3,57%","-16,46%"
260,Chromia,CHR,chromaway,"$83,102,400.25",$0.1465,567.369.439 CHR *,"$9,160,285.72","-1,47%","-4,16%","-0,69%"
261,Vulcan Forged PYR,PYR,vulcan-forged,"$82,886,819.27",$3.47,23.897.700 PYR *,"$7,984,793.53","-0,85%","-1,74%","3,39%"
262,Rally,RLY,rally-2,"$82,672,649.72",$0.02424,3.410.826.170 RLY *,"$15,935,476.33","-3,48%","17,27%","7,46%"
263,FUNToken,FUN,funfair,"$79,710,906.20",$0.007271,10.962.808.529 FUN *,"$1,205,814.01","-0,36%","-0,55%","0,09%"
264,Biconomy,BICO,biconomy,"$80,121,266.53",$0.3962,202.200.341 BICO *,"$4,960,636.58","-1,14%","-3,50%","-4,80%"
265,Maple,MPL,maple,"$78,839,379.72",$17.85,4.417.986 MPL *,"$1,339,157.55","-0,20%","-0,90%","-3,10%"
266,Pirate Chain,ARRR,pirate-chain,"$78,721,726.89",$0.4055,194.114.924 ARRR,"$67,429.61","-0,25%","-1,58%","0,91%"
267,Orbit Chain,ORC,orbit-chain,"$78,098,274.77",$0.127,614.793.591 ORC,"$2,690,451.81","-0,74%","-0,01%","-6,92%"
268,dYdX,DYDX,dydx,"$78,868,042.70",$1.20,65.569.295 DYDX *,"$36,159,693.05","-1,69%","-3,40%","-1,13%"
269,Persistence,XPRT,persistence,"$77,950,747.63",$0.6083,128.141.968 XPRT *,"$306,504.34","-2,66%","-0,94%","-6,80%"
270,Anyswap,ANY,anyswap,"$77,146,168.96",$4.14,18.639.320 ANY *,"$615,719.29","-0,77%","-5,22%","-5,64%"
271,Hxro,HXRO,hxro,"$76,744,315.46",$0.1791,428.521.116 HXRO *,"$12,184.95","-0,15%","0,53%","-14,11%"
272,Coin98,C98,coin98,"$77,064,835.02",$0.3552,216.944.444 C98 *,"$11,849,388.93","-1,60%","-1,23%","0,52%"
273,WazirX,WRX,wazirx,"$76,664,313.24",$0.2008,381.856.872 WRX *,"$1,633,184.46","-0,34%","-2,56%","-4,76%"
274,Augur,REP,augur,"$75,974,339.07",$6.91,11.000.000 REP *,"$2,593,726.57","-0,49%","-1,50%","-3,05%"
275,Raydium,RAY,raydium,"$75,813,099.27",$0.5517,137.411.427 RAY *,"$4,689,517.09","-1,00%","-1,96%","-0,63%"
276,Euro Coin,EUROC,euro-coin,"$75,009,332.02",$0.98,76.542.541 EUROC *,"$415,577.84","0,02%","-0,12%","0,73%"
277,Telcoin,TEL,telcoin,"$74,622,036.51",$0.001185,62.968.700.558 TEL *,"$855,868.23","-0,89%","-3,11%","-11,72%"
278,Freeway Token,FWT,freeway,"$74,162,048.18",$0.007416,10.000.000.000 FWT *,"$161,249.58","0,16%","-4,34%","4,30%"
279,Everscale,EVER,everscale,"$74,266,764.27",$0.06024,1.232.848.015 EVER *,"$9,253,582.66","-0,04%","-2,53%","-13,97%"
280,Wrapped Everscale,WEVER,wrapped-ever,"$73,779,407.84",$0.05984,1.232.848.015 WEVER *,"$109,232.75","-0,22%","-2,91%","-14,26%"
281,Shentu,CTK,certik,"$73,499,732.20",$0.8598,85.481.918 CTK *,"$2,166,446.81","-0,56%","-0,54%","-0,89%"
282,Biswap,BSW,biswap,"$72,515,725.85",$0.2651,273.579.477 BSW *,"$7,771,074.37","-0,47%","-3,25%","-4,29%"
283,ASD,ASD,asd,"$72,200,153.64",$0.1093,660.615.274 ASD *,"$1,754,912.30","0,18%","0,78%","4,32%"
284,Aurora,AURORA,aurora-near,"$72,153,576.80",$0.9871,73.098.323 AURORA *,"$588,544.05","-0,10%","0,06%","-13,76%"
285,Origin Protocol,OGN,origin-protocol,"$72,587,931.74",$0.143,507.432.910 OGN *,"$7,582,471.20","-1,31%","-2,75%","-3,11%"
286,sUSD,SUSD,nusd,"$72,047,141.35",$1.00,71.817.721 SUSD *,"$2,463,658.62","0,03%","-0,30%","-0,37%"
287,Seedify.fund,SFUND,seedify-fund,"$71,398,677.76",$1.87,38.282.546 SFUND *,"$2,658,282.66","-0,74%","-0,68%","-18,27%"
288,Stratis,STRAX,stratis,"$71,142,344.77",$0.5024,141.593.589 STRAX *,"$1,343,407.17","-0,50%","-2,07%","-1,93%"
289,JOE,JOE,joe,"$71,006,518.54",$0.218,325.718.033 JOE *,"$3,500,004.69","-2,01%","0,47%","-3,38%"
290,Ampleforth Governance Token,FORTH,ampleforth-governance-token,"$70,074,716.66",$4.58,15.297.897 FORTH *,"$2,119,230.41","-0,93%","-2,35%","-1,34%"
291,StormX,STMX,storm,"$69,837,964.43",$0.006984,10.000.000.000 STMX *,"$2,914,245.23","-0,82%","-2,68%","-1,24%"
292,LUKSO,LYXe,lukso-token,"$68,959,326.61",$4.54,15.205.916 LYXe *,"$739,274.92","-0,79%","-3,51%","0,24%"
293,Radicle,RAD,radicle,"$68,798,650.49",$1.99,34.526.293 RAD *,"$11,584,875.83","-0,66%","-0,37%","-1,39%"
294,renBTC,RENBTC,renbtc,"$68,222,344.10","$19,058.13",3.580 RENBTC *,"$276,153.39","-0,35%","-1,81%","1,05%"
295,Santos FC Fan Token,SANTOS,santos-fc-fan-token,"$67,564,819.45",$14.85,4.550.000 SANTOS *,"$61,897,350.51","-5,26%","-15,19%","-20,26%"
296,Frax Share,FXS,frax-share,"$68,085,191.84",$4.20,16.209.405 FXS *,"$7,079,029.03","-0,46%","-1,87%","-3,12%"
297,STP,STPT,stp-network,"$68,120,216.26",$0.04132,1.648.670.278 STPT *,"$3,190,576.08","-0,61%","-1,91%","-3,97%"
298,Metal,MTL,metal,"$67,951,494.32",$1.02,66.588.888 MTL *,"$4,903,191.20","-1,10%","-3,03%","-5,18%"
299,Orchid,OXT,orchid-protocol,"$67,199,691.50",$0.09729,690.690.084 OXT *,"$2,776,831.39","-0,22%","-1,62%","-1,45%"
300,Terran Coin,TRR,terran-coin,"$66,854,503.20",$2.83,23.653.359 TRR,"$9,260,733.09","0,64%","0,48%","-0,64%"
