Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
193,Ark,ARK,ark,"$214,991,136.25",$1.63,132.215.261 ARK *,"$13,718,733.48","0,69%","-0,15%","1,27%"
194,FUNToken,FUN,funfair,"$212,505,812.56",$0.01951,10.894.873.521 FUN *,"$22,926,676.89","0,61%","2,67%","6,04%"
195,Request,REQ,request-network,"$207,075,635.75",$0.2071,999.881.816 REQ *,"$14,677,923.65","-0,79%","-5,96%","14,81%"
196,TomoChain,TOMO,tomochain,"$205,035,441.49",$2.37,86.343.788 TOMO *,"$15,047,574.35","0,58%","-0,69%","13,86%"
197,Secret,SCRT,secret,"$205,843,989.05",$2.95,69.703.477 SCRT *,"$6,559,455.04","-2,04%","12,96%","36,22%"
198,NuCypher,NU,nucypher,"$204,268,048.82",$0.3005,679.750.000 NU *,"$19,842,203.21","0,58%","-0,72%","9,55%"
199,Phala Network,PHA,pha,"$200,365,862.05",$0.7366,272.000.000 PHA *,"$28,496,729.89","0,33%","8,02%","12,55%"
200,Aragon,ANT,aragon,"$196,150,158.58",$4.95,39.609.523 ANT *,"$15,320,010.94","0,70%","0,00%","9,36%"
201,Starname,IOV,starname,"$2,057,998,091,961.09","$21,470.66",95.851.666 IOV *,--,"-0,31%","2,22%",> 9000%
202,HEX,HEX,hex,"$72,552,478,260.60",$0.4184,173.411.074.413 HEX,"$39,937,823.34","0,57%","0,16%","-7,09%"
203,stETH (Lido),STETH,staked-ether,"$4,565,490,184.17","$3,417.36",1.335.972 STETH *,"$179,098,658.42","1,05%","2,64%","14,06%"
204,Bitcoin Cash ABC,BCHA,empty,"$4,026,162,344.12",$216.78,18.572.921 BCHA,"$13,713.21","-0,96%","-2,19%","-8,61%"
205,Wrapped BNB,WBNB,wbnb,"$2,391,302,922.99",$430.08,5.560.161 WBNB *,"$815,248,154.06","0,24%","0,47%","25,18%"
206,Huobi BTC,HBTC,huobi-btc,"$1,928,353,524.83","$48,321.95",39.906 HBTC *,"$4,416,897.57","0,42%","1,00%","11,49%"
207,Counos X,CCXX,counosx,"$1,837,465,424.48",$102.98,17.842.226 CCXX,"$7,145,608.30","-0,01%","1,22%","0,48%"
208,Creditcoin,CTC,creditcoin-2,"$1,600,389,210.50",$2.83,564.970.555 CTC,"$10,916.03","0,25%","1,30%","26,02%"
209,The Transfer Token,TTT,empty,"$1,143,591,133.98",$10.91,104.789.396 TTT,"$1,102,628.96","0,28%","7,24%","-1,24%"
210,yOUcash,YOUC,youcash,"$1,109,334,682.66",$0.1657,6.696.709.142 YOUC,"$146,794.89","0,10%","6,60%","2,31%"
211,Egoras,EGR,empty,"$1,106,843,777.24",$0.01699,65.160.356.358 EGR *,"$782,870.96","1,11%","1,88%","3,69%"
212,ECOMI,OMI,ecomi,"$1,022,663,628.78",$0.00615,166.285.821.196 OMI *,"$6,723,325.32","2,08%","5,73%","12,99%"
213,Symbol,XYM,symbol,"$934,509,879.17",$0.1697,5.506.072.360 XYM,"$11,429,487.84","-1,51%","16,87%","45,97%"
214,NXM,NXM,nxm,"$863,975,259.74",$130.57,6.616.884 NXM *,"$95,067.47","0,26%","0,67%","11,50%"
215,SafeMoon,SAFEMOON,safemoon,"$858,381,857.99",$0.00000147,585.536.366.402.812 SAFEMOON *,"$5,087,362.74","-0,55%","-2,18%","9,24%"
216,Gala,GALA,gala,"$797,495,615.89",$0.1143,6.977.205.436 GALA *,"$474,300,777.71","1,63%","12,36%","30,02%"
217,Venus BNB,vBNB,empty,"$751,933,793.80",$8.92,84.327.095 vBNB *,--,"0,29%","0,56%","25,73%"
218,DeFiChain,DFI,defichain,"$726,105,277.21",$2.42,300.511.840 DFI *,"$4,312,791.32","0,84%","0,27%","5,67%"
219,Liquity USD,LUSD,liquity-usd,"$718,825,914.86",$0.9991,719.446.095 LUSD *,"$1,594,226.92","0,01%","-0,06%","-0,59%"
220,WhiteCoin,XWC,whitecoin,"$715,043,317.30",$0.9617,743.532.909 XWC *,"$23,570,442.15","-0,09%","-0,08%","4,00%"
221,Coin98,C98,coin98,"$706,698,539.27",$3.82,185.000.000 C98 *,"$206,428,311.08","1,74%","2,53%","30,41%"
222,Moonriver,MOVR,moonriver,"$662,045,470.22",$354.23,1.868.967 MOVR *,"$26,961,806.54","-0,21%","2,22%","17,18%"
223,Alitas,ALT,alitas,"$662,517,400.31",$11.04,60.000.000 ALT *,"$3,635,854.18","-0,03%","-1,49%","-34,38%"
224,LINK,LN,link,"$659,798,880.01",$110.41,5.975.799 LN *,"$961,042.57","2,01%","3,37%","10,52%"
225,Yield Guild Games,YGG,yield-guild-games,"$521,760,722.51",$7.68,67.911.948 YGG *,"$119,099,664.28","2,76%","-1,41%","50,24%"
226,Pirate Chain,ARRR,pirate-chain,"$468,239,324.59",$2.50,187.229.132 ARRR,"$1,066,362.55","0,59%","-0,65%","6,09%"
227,Persistence,XPRT,persistence,"$448,069,175.82",$8.66,51.711.594 XPRT *,"$3,452,680.09","0,43%","-3,61%","-5,81%"
228,BitDAO,BIT,bitdao,"$411,502,214.18",$1.78,231.500.975 BIT *,"$8,756,304.04","0,09%","0,20%","22,85%"
229,Anchor Protocol,ANC,anchor-protocol,"$402,445,444.60",$3.31,121.681.925 ANC *,"$15,408,119.00","0,22%","1,26%","9,02%"
230,Akash Network,AKT,akash-network,"$401,051,853.97",$3.62,110.675.215 AKT *,"$902,398.41","-0,03%","-1,65%","-9,93%"
231,LUKSO,LYXe,lukso-token,"$396,457,559.50",$26.35,15.045.916 LYXe *,"$4,983,404.34","-0,10%","-0,17%","17,11%"
232,Pundi X[new],PUNDIX,pundi-x-2,"$393,817,594.55",$1.52,258.491.637 PUNDIX,"$74,218,436.74","0,39%","5,00%","18,60%"
233,Rocket Pool,RPL,rocket-pool,"$381,127,566.02",$37.08,10.279.742 RPL *,"$2,769,615.20","1,02%","2,55%","14,21%"
234,Electroneum,ETN,electroneum,"$378,016,657.49",$0.02111,17.903.552.815 ETN,"$967,842.09","0,42%","-1,73%","-2,94%"
235,Trust Wallet Token,TWT,trust-wallet-token,"$370,299,211.19",$1.07,346.951.186 TWT *,"$32,214,101.54","-0,71%","-0,58%","7,89%"
236,Illuvium,ILV,illuvium,"$362,217,015.05",$570.48,634.934 ILV *,"$39,963,895.06","-0,06%","0,80%","10,18%"
237,INO COIN,INO,empty,"$362,007,238.43",$2.01,180.003.180 INO *,"$2,703.77","0,43%","-27,42%","-22,95%"
238,Frax,FRAX,frax,"$348,689,855.08",$0.9972,349.686.350 FRAX *,"$7,867,725.57","-0,08%","-1,00%","1,00%"
239,Rari Governance Token,RGT,rari-governance-token,"$346,679,731.26",$30.80,11.255.039 RGT *,"$14,606,877.59","1,40%","20,19%","22,93%"
240,Mango Markets,MNGO,mango-markets,"$340,955,945.95",$0.341,1.000.000.000 MNGO *,"$1,651,697.98","0,38%","-4,87%","14,44%"
241,Bitpanda Ecosystem Token,BEST,bitpanda-ecosystem-token,"$333,596,655.57",$0.8817,378.373.406 BEST *,"$48,735.82","0,04%","1,92%","5,29%"
242,Orbit Chain,ORC,orbit-chain,"$334,936,346.13",$0.6087,550.213.005 ORC,"$15,620,667.26","1,75%","-1,59%","7,36%"
243,MOBOX,MBOX,mobox,"$332,903,658.01",$5.25,63.460.346 MBOX *,"$104,504,691.18","0,33%","-0,88%","34,00%"
244,KOK,KOK,kok,"$317,383,990.98",$2.96,107.333.422 KOK,"$3,843,361.77","-0,02%","-4,78%","3,67%"
245,Bonfida,FIDA,bonfida,"$319,532,210.37",$7.12,44.899.753 FIDA *,"$9,493,298.30","1,19%","2,92%","24,14%"
246,Shiden Network,SDN,shiden,"$309,596,333.95",$5.41,57.248.350 SDN *,"$8,239,310.60","-1,66%","5,51%","6,81%"
247,Mask Network,MASK,mask-network,"$295,169,492.49",$10.13,29.130.723 MASK *,"$75,048,027.66","0,61%","-1,14%","25,48%"
248,Kyber Network Crystal v2,KNC,kyber-network-crystal,"$292,105,207.96",$1.68,174.294.796 KNC *,"$32,326,716.93","0,91%","2,40%","15,12%"
249,Kadena,KDA,kadena,"$288,369,115.26",$1.89,152.531.941 KDA,"$4,359,717.93","0,27%","6,94%","8,91%"
250,TitanSwap,TITAN,titanswap,"$283,230,776.22",$5.30,53.404.160 TITAN,"$7,793,960.98","-0,54%","8,27%","15,46%"
251,Tribe,TRIBE,tribe-2,"$278,850,635.76",$0.615,453.448.622 TRIBE *,"$7,436,768.27","0,84%","0,81%","5,71%"
252,HedgeTrade,HEDG,hedgetrade,"$271,913,143.24",$0.7797,348.731.468 HEDG *,"$7,505.36","0,00%","-1,01%","5,25%"
253,PEAKDEFI,PEAK,marketpeak,"$272,071,820.74",$0.2834,959.870.771 PEAK *,"$1,208,166.12","0,54%","-6,04%","18,76%"
254,Orion Protocol,ORN,orion-protocol,"$265,873,944.81",$8.72,30.495.000 ORN *,"$21,358,959.48","0,37%","0,49%","6,65%"
255,Star Atlas,ATLAS,star-atlas,"$264,571,597.89",$0.1225,2.160.000.000 ATLAS *,"$34,878,250.00","2,14%","8,81%","51,61%"
256,Chia Network,XCH,chia,"$261,260,705.86",$165.12,1.582.223 XCH,"$25,347,391.21","-1,13%","2,23%","4,68%"
257,Convex Finance,CVX,convex-finance,"$259,354,839.58",$9.24,28.055.219 CVX *,"$7,750,921.23","0,25%","7,01%","-3,08%"
258,WEMIX,WEMIX,wemix-token,"$242,514,146.77",$1.97,123.233.682 WEMIX *,"$46,728,651.44","1,96%","14,11%","31,75%"
259,Telos,TLOS,telos,"$242,708,612.45",$0.8985,270.123.444 TLOS *,"$4,278,393.02","-0,12%","1,49%","29,26%"
260,Keep Network,KEEP,keep-network,"$238,316,043.79",$0.413,577.034.460 KEEP *,"$22,093,929.69","0,50%","0,93%","15,52%"
261,Mirror Protocol,MIR,mirror-protocol,"$237,362,846.47",$3.05,77.742.680 MIR *,"$22,457,154.61","0,53%","-0,69%","4,62%"
262,Bifrost (BFC),BFC,bifrost,"$233,602,088.45",$0.2766,844.434.685 BFC *,"$3,485,824.09","0,69%","-0,75%","2,48%"
263,Alchemy Pay,ACH,alchemy-pay,"$221,072,771.64",$0.07001,3.157.787.878 ACH,"$21,780,247.43","0,56%","-0,86%","11,82%"
264,Adventure Gold,AGLD,adventure-gold,"$220,354,602.56",$3.14,70.170.001 AGLD,"$29,254,935.66","1,07%","-5,95%","15,02%"
265,Dawn Protocol,DAWN,dawn-protocol,"$219,880,644.50",$3.06,71.864.858 DAWN *,"$16,250,120.71","0,37%","0,63%","12,88%"
266,Ellipsis,EPS,ellipsis,"$211,886,146.74",$0.5309,399.085.182 EPS *,"$45,935,518.34","0,63%","3,64%","12,41%"
267,Toko Token,TKO,tokocrypto,"$210,012,928.17",$1.94,108.500.000 TKO *,"$32,232,588.34","0,46%","-2,38%","12,79%"
268,IDEX,IDEX,aurora-dao,"$210,470,959.83",$0.3558,591.502.593 IDEX *,"$49,291,798.06","1,11%","-1,78%","35,41%"
269,Centrifuge,CFG,centrifuge,"$207,831,701.17",$1.92,108.340.089 CFG *,"$246,846.47","-1,42%","-2,45%","65,73%"
270,Zelwin,ZLW,zelwin,"$207,294,025.27",$2.87,72.321.064 ZLW *,"$1,109,923.45","-0,12%","-3,46%","1,10%"
271,PlayDapp,PLA,playdapp,"$202,838,707.70",$0.8396,241.594.277 PLA,"$54,041,765.19","0,98%","-0,62%","17,13%"
272,sUSD,SUSD,nusd,"$200,897,282.73",$0.9985,201.197.127 SUSD *,"$6,056,622.57","-0,02%","-0,02%","-1,17%"
273,Venus BTC,vBTC,venus-btc,"$199,793,233.19",$970.64,205.836 vBTC *,--,"0,25%","0,57%","11,44%"
274,Badger DAO,BADGER,badger-dao,"$195,287,937.78",$18.99,10.285.849 BADGER *,"$9,409,550.42","1,27%","-3,11%","15,47%"
275,Sentinel,DVPN,sentinel,"$194,651,805.54",$0.03886,5.009.597.722 DVPN *,"$868,508.77","0,26%","-2,34%","-8,18%"
276,Sapphire,SAPP,sapphire,"$192,220,195.78",$0.3576,537.572.916 SAPP *,"$126,321.57","0,43%","-0,35%","10,52%"
277,AllianceBlock,ALBT,allianceblock,"$192,511,534.32",$0.8264,232.955.783 ALBT *,"$2,335,301.87","-1,25%","-3,56%","-3,84%"
278,Syscoin,SYS,syscoin,"$186,910,225.06",$0.3014,620.080.913 SYS,"$5,113,809.49","0,50%","0,52%","-3,13%"
279,MVL,MVL,mass-vehicle-ledger,"$186,202,494.30",$0.01406,13.248.029.107 MVL,"$5,807,354.47","0,56%","-1,82%","10,59%"
280,Star Atlas DAO,POLIS,star-atlas-dao,"$185,751,241.79",$8.60,21.600.000 POLIS *,"$13,206,842.84","4,94%","8,93%","27,63%"
281,ApeSwap Finance,BANANA,apeswap-finance,"$184,897,864.84",$2.91,63.644.172 BANANA *,"$10,792,563.06","-0,88%","-1,97%","24,69%"
282,CRYPTO20,C20,empty,"$184,966,098.13",$4.62,40.001.275 C20 *,"$33,076.66","0,14%","1,27%","9,89%"
283,Alien Worlds,TLM,alien-worlds,"$184,212,213.79",$0.2015,914.030.370 TLM *,"$93,699,466.51","1,34%","2,21%","24,85%"
284,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,"$182,269,863.03",$15.96,11.417.109 BTCST *,"$5,782,306.62","0,43%","-1,91%","12,03%"
285,Syntropy,NOIA,noia-network,"$179,847,197.31",$0.3751,479.446.793 NOIA,"$971,759.51","-0,19%","-0,60%","0,74%"
286,Wanchain,WAN,wanchain,"$179,248,502.81",$0.9253,193.715.188 WAN *,"$5,840,464.67","1,16%","4,02%","18,37%"
287,Alchemix,ALCX,alchemix,"$179,453,560.08",$243.89,735.802 ALCX *,"$1,475,841.98","0,62%","0,20%","1,02%"
288,Ultra,UOS,ultra,"$178,024,858.74",$0.6295,282.786.730 UOS *,"$2,769,719.39","0,04%","-0,31%","10,19%"
289,Automata Network,ATA,automata,"$177,105,403.08",$1.03,172.252.000 ATA *,"$57,398,638.98","0,07%","4,64%","21,40%"
290,Rally,RLY,rally-2,"$176,054,604.10",$0.5831,301.921.027 RLY *,"$7,337,680.85","0,39%","-0,56%","0,27%"
291,Verasity,VRA,verasity,"$173,802,026.54",$0.03888,4.470.185.346 VRA *,"$60,782,129.00","0,35%","6,72%","28,09%"
292,DerivaDAO,DDX,derivadao,"$173,220,382.17",$6.64,26.094.664 DDX *,"$1,554,420.85","0,51%","-1,01%","29,23%"
293,RSK Infrastructure Framework,RIF,rif-token,"$173,449,742.38",$0.2238,775.166.675 RIF *,"$1,471,476.34","0,79%","-0,55%","9,02%"
294,DFI.Money,YFII,yfii-finance,"$172,975,064.39","$4,481.68",38.596 YFII *,"$28,224,195.53","1,12%","2,98%","13,69%"
295,Strike,STRK,strike,"$168,783,123.06",$56.47,2.989.029 STRK *,"$20,889,237.25","1,04%","-2,29%","17,15%"
296,Radicle,RAD,radicle,"$171,016,209.49",$8.80,19.436.288 RAD *,"$11,879,758.08","-0,01%","3,47%","12,31%"
297,OriginTrail,TRAC,origintrail,"$168,609,003.89",$0.4704,358.445.021 TRAC *,"$4,073,331.79","1,23%","-7,89%","-0,64%"
298,Powerledger,POWR,power-ledger,"$166,107,185.87",$0.363,457.585.997 POWR *,"$35,603,046.40","0,24%","3,90%","21,34%"
299,Utrust,UTK,utrust,"$165,097,104.76",$0.3669,450.000.000 UTK *,"$9,494,066.57","0,51%","1,25%","-1,08%"
300,Linear,LINA,linear,"$162,637,196.59",$0.04062,4.003.665.123 LINA *,"$23,893,011.59","-0,01%","-0,56%","17,99%"
