Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
191,renBTC,RENBTC,renbtc,"$92,997,720.78","$19,278.75",4.824 RENBTC *,"$868,121.43","-0,17%","-0,68%","-8,19%"
192,Spell Token,SPELL,spell-token,"$91,340,398.57",$0.0009671,94.452.735.836 SPELL *,"$29,064,594.92","0,75%","1,49%","-8,11%"
193,Telcoin,TEL,telcoin,"$90,975,751.30",$0.001476,61.628.700.558 TEL *,"$1,945,773.78","-0,15%","2,05%","-12,23%"
194,aelf,ELF,aelf,"$91,207,560.40",$0.1675,544.480.200 ELF *,"$43,427,063.16","0,47%","6,92%","18,60%"
195,Function X,FX,fx-coin,"$90,485,894.55",$0.2215,408.520.357 FX *,"$4,146,173.00","-1,64%","11,82%","-10,27%"
196,Syscoin,SYS,syscoin,"$89,607,324.49",$0.1377,650.695.894 SYS,"$6,064,097.16","-0,14%","4,12%","-5,01%"
197,DAO Maker,DAO,dao-maker,"$87,946,404.92",$1.24,70.881.033 DAO *,"$2,228,111.02","-0,11%","-3,74%","-7,50%"
198,Augur,REP,augur,"$88,339,325.21",$8.03,11.000.000 REP *,"$7,359,731.78","0,08%","-0,49%","-8,55%"
199,Coin98,C98,coin98,"$87,632,243.98",$0.4737,185.000.000 C98 *,"$19,857,445.29","0,21%","-0,30%","-6,78%"
200,Prometeus,PROM,prometeus,"$86,787,705.91",$5.28,16.450.000 PROM *,"$39,902,581.82","-2,11%","6,38%","42,56%"
201,Wrapped TRON,WTRX,wrapped-tron,"$6,723,222,720.11",$0.06612,101.676.082.428 WTRX,"$1,876,505.44","0,55%","1,93%","3,19%"
202,HEX,HEX,hex,"$6,017,902,570.49",$0.0347,173.411.074.413 HEX,"$7,192,433.19","0,24%","-6,55%","-25,07%"
203,yOUcash,YOUC,youcash,"$4,297,005,816.90",$0.5105,8.417.397.990 YOUC,"$882,608.08","0,00%","0,02%","-0,12%"
204,Lido Staked ETH,stETH,staked-ether,"$3,629,680,010.80","$1,040.70",3.487.728 stETH *,"$711,186.70","-0,03%","1,07%","-10,07%"
205,Bitcoin BEP2,BTCB,bitcoin-bep2,"$2,029,872,152.79","$19,301.05",105.169 BTCB *,"$9,752,599.59","0,07%","0,06%","-8,21%"
206,Chain,XCN,chain-2,"$1,819,491,561.26",$0.08473,21.472.783.889 XCN,"$18,738,649.26","0,52%","-0,08%","0,54%"
207,Frax,FRAX,frax,"$1,364,286,398.96",$0.9983,1.366.587.439 FRAX *,"$4,218,817.92","0,03%","0,00%","0,06%"
208,Toncoin,TON,the-open-network,"$1,339,420,784.01",$1.10,1.221.401.181 TON,"$1,417,430.12","-0,58%","-1,78%","2,87%"
209,Wrapped BNB,WBNB,wbnb,"$1,045,781,264.50",$218.42,4.787.947 WBNB *,"$193,842,128.85","0,12%","0,14%","-6,62%"
210,Terra Classic,LUNC,terra-luna,"$854,432,168.23",$0.0001303,6.557.327.937.961 LUNC *,"$190,445,948.27","1,38%","5,40%","97,81%"
211,Huobi BTC,HBTC,huobi-btc,"$750,632,725.84","$19,261.57",38.970 HBTC *,"$166,416.88","-0,01%","0,18%","-8,40%"
212,BitTorrent,BTTOLD,bittorrent-old,"$651,891,935.97",$0.0006585,990.000.000.000 BTTOLD,"$11,010.28","0,20%","-1,16%","7,30%"
213,Tether Gold,XAUT,tether-gold,"$447,184,528.09","$1,813.96",246.524 XAUT *,"$125,947.88","-0,01%","-0,17%","-1,17%"
214,DeFiChain,DFI,defichain,"$437,693,698.89",$0.857,510.738.161 DFI *,"$6,158,794.73","0,01%","2,97%","-15,90%"
215,Fruits,FRTS,fruits,"$437,973,331.57",$0.02079,21.066.845.547 FRTS,"$3,051,325.10","0,28%","0,65%","-0,41%"
216,Counos X,CCXX,counosx,"$340,180,847.09",$18.98,17.918.690 CCXX,"$1,390,680.75","-0,03%","0,01%","-0,05%"
217,WEMIX,WEMIX,wemix-token,"$330,157,066.38",$2.68,123.233.682 WEMIX *,"$15,274,598.70","0,03%","-0,92%","-5,20%"
218,Threshold,T,threshold-network-token,"$286,210,778.07",$0.03471,8.245.460.686 T,"$6,407,684.73","0,40%","-0,66%","-13,98%"
219,Terra,LUNA,terra-luna,"$274,156,731.14",$2.15,127.475.474 LUNA,"$90,550,271.39","0,01%","1,81%","6,86%"
220,BitDAO,BIT,bitdao,"$250,229,503.57",$0.4268,586.278.943 BIT *,"$11,631,381.07","0,00%","0,02%","-7,87%"
221,The Transfer Token,TTT,empty,"$246,289,568.27",$2.26,109.121.371 TTT,"$175,810.06","0,01%","0,61%","-9,47%"
222,Safe,SAFE,safe-token,"$251,897,960.33",$12.09,20.835.499 SAFE *,"$704,630.02","7,19%","-13,45%","-30,86%"
223,BinaryX,BNX,binaryx,"$236,509,207.05",$116.92,2.022.898 BNX *,"$14,031,152.48","0,18%","2,26%","-8,13%"
224,NXM,NXM,nxm,"$228,045,644.93",$35.00,6.514.823 NXM *,"$4,822.89","-0,03%","0,72%","-10,40%"
225,Osmosis,OSMO,osmosis,"$225,965,231.98",$0.8,282.464.369 OSMO *,"$5,966,678.21","-0,01%","-0,17%","-7,63%"
226,LINK,LN,link,"$205,935,333.80",$33.38,6.168.502 LN *,"$106,670.37","0,05%","0,98%","-10,53%"
227,HUSD,HUSD,husd,"$204,827,929.34",$1.00,204.794.161 HUSD *,"$3,970,502.11","0,08%","0,02%","0,26%"
228,Baby Doge Coin,BabyDoge,baby-doge-coin,"$179,616,181.07",--,115.113.333.036.839.000 BabyDoge *,"$8,445,155.27","-0,81%","-4,79%","-6,81%"
229,Liquity USD,LUSD,liquity-usd,"$168,889,133.19",$1.02,166.045.155 LUSD *,"$1,639,440.69","0,01%","-0,07%","-0,11%"
230,Astar,ASTR,astar,"$166,654,174.26",$0.04278,3.895.806.842 ASTR *,"$7,569,275.59","0,23%","-0,27%","-12,23%"
231,Humanscape,HUM,humanscape,"$136,474,053.93",$0.1724,791.409.623 HUM,"$1,673,777.46","0,00%","-0,89%","-5,39%"
232,LooksRare,LOOKS,looksrare,"$131,809,481.50",$0.2807,469.539.052 LOOKS *,"$7,935,371.56","-0,21%","-1,79%","-14,10%"
233,Metacraft,MCT,metacraft,"$130,150,989.88",$2.47,52.661.120 MCT,"$4,615,854.44","-3,26%","-1,01%","-11,31%"
234,STASIS EURO,EURS,stasis-eurs,"$129,011,002.79",$1.04,124.125.940 EURS *,"$14,810,943.15","0,00%","0,11%","-1,26%"
235,Chainbing,CBG,chainbing,"$128,908,758.37",$3.91,33.000.000 CBG,"$842,937.24","-5,90%","-12,51%","-20,48%"
236,Bitpanda Ecosystem Token,BEST,bitpanda-ecosystem-token,"$123,765,164.70",$0.3505,353.119.453 BEST *,"$1,460.54","0,00%","-2,37%","0,06%"
237,RadioCaca,RACA,radio-caca,"$120,915,630.42",$0.0003771,320.657.143.304 RACA *,"$15,053,392.88","0,10%","2,12%","-11,40%"
238,VVS Finance,VVS,vvs-finance,"$116,418,747.84",$0.00000599,19.450.608.695.590 VVS *,"$1,103,505.89","-0,08%","-0,12%","-7,21%"
239,PlatonCoin,PLTC,empty,"$113,994,213.04",$0.9991,114.099.391 PLTC,"$292,999.43","0,00%","-10,22%","-12,69%"
240,Rocket Pool,RPL,rocket-pool,"$112,358,133.42",$10.93,10.279.742 RPL *,"$465,693.64","-0,10%","0,88%","-4,46%"
241,1eco,1ECO,1eco,"$107,588,583.92",$4.07,26.441.001 1ECO,"$52,430.40","-0,08%","0,01%","-0,09%"
242,USDX [Kava],USDX,usdx,"$103,991,213.18",$0.9537,109.037.463 USDX *,"$312,826.28","-0,07%","-0,90%","0,71%"
243,AVINOC,AVINOC,avinoc,"$103,279,478.63",$0.2653,389.244.472 AVINOC,"$2,114,954.64","0,44%","0,26%","-0,01%"
244,Venus USDC,vUSDC,venus-usdc,"$102,886,863.13",$0.02156,4.771.015.133 vUSDC *,--,"0,00%","0,04%","0,07%"
245,Everscale,EVER,everscale,"$101,956,901.34",$0.08259,1.234.438.513 EVER *,"$3,553,010.52","0,15%","-4,88%","-25,29%"
246,Wrapped Everscale,WEVER,wrapped-ever,"$101,649,760.06",$0.08234,1.234.438.513 WEVER *,--,"-0,02%","-5,33%","0,00%"
247,MVL,MVL,mass-vehicle-ledger,"$100,436,864.64",$0.004704,21.352.958.863 MVL *,"$6,077,739.37","0,50%","1,16%","-0,75%"
248,Hxro,HXRO,hxro,"$99,202,877.19",$0.235,422.208.616 HXRO *,"$25,718.86","0,01%","-0,47%","13,72%"
249,TitanSwap,TITAN,titanswap,"$96,352,716.22",$1.80,53.404.160 TITAN,"$10,708,304.67","-0,96%","-4,94%","-61,23%"
250,Project Galaxy,GAL,project-galaxy,"$96,459,122.17",$2.74,35.161.333 GAL *,"$52,516,474.27","0,77%","0,81%","-3,18%"
251,Wrapped Velas,WVLX,wrapped-velas,"$96,032,971.75",$0.04213,2.279.175.680 WVLX,--,"-0,56%","0,23%","-12,13%"
252,DEAPcoin,DEP,deapcoin,"$94,135,399.43",$0.01401,6.718.313.298 DEP *,"$4,022,855.00","0,59%","1,91%","0,32%"
253,NEST Protocol,NEST,nest,"$93,699,597.19",$0.03218,2.911.743.948 NEST *,"$2,816,209.50","-0,15%","2,52%","3,70%"
254,XSGD,XSGD,xsgd,"$89,406,487.25",$0.7086,126.169.284 XSGD *,"$216,325.10","0,03%","-0,41%","-1,18%"
255,Sologenic,SOLO,solo-coin,"$89,589,031.24",$0.224,399.947.699 SOLO,"$257,746.44","0,14%","-2,93%","-13,01%"
256,XYO,XYO,xyo-network,"$86,418,497.94",$0.006728,12.844.821.266 XYO *,"$1,478,691.63","0,82%","5,53%","-3,52%"
257,iExec RLC,RLC,iexec-rlc,"$85,926,409.19",$1.06,80.999.785 RLC *,"$18,553,417.34","-1,84%","-7,15%","45,22%"
258,Biswap,BSW,biswap,"$85,877,047.40",$0.3139,273.579.477 BSW *,"$11,413,868.80","-0,27%","0,70%","-10,14%"
259,Dent,DENT,dent,"$84,606,337.34",$0.0008545,99.007.791.203 DENT *,"$7,469,659.68","0,17%","0,51%","-9,49%"
260,MetisDAO,METIS,metis-token,"$84,317,692.43",$19.36,4.356.253 METIS *,"$11,575,351.11","-0,04%","-1,79%","-1,51%"
261,Steem,STEEM,steem,"$83,874,218.38",$0.2124,394.951.699 STEEM *,"$5,174,080.02","-0,30%","-1,78%","-4,43%"
262,Cartesi,CTSI,cartesi,"$84,608,564.14",$0.148,571.845.571 CTSI *,"$8,721,799.58","0,24%","-0,85%","-6,01%"
263,Metal,MTL,metal,"$84,306,733.83",$1.27,66.588.888 MTL *,"$12,874,336.35","-0,14%","1,66%","-8,54%"
264,MaidSafeCoin,MAID,maidsafecoin,"$83,475,788.58",$0.1845,452.552.412 MAID *,"$3,688.21","0,06%","0,11%","-3,43%"
265,FUNToken,FUN,funfair,"$81,821,327.36",$0.007454,10.977.277.070 FUN *,"$3,588,025.03","-0,07%","0,51%","-4,46%"
266,WazirX,WRX,wazirx,"$81,341,243.69",$0.213,381.856.864 WRX *,"$2,662,248.33","0,24%","-0,48%","-4,56%"
267,Pirate Chain,ARRR,pirate-chain,"$80,906,412.06",$0.419,193.094.616 ARRR,"$63,543.42","0,05%","0,38%","-21,60%"
268,MobileCoin,MOB,mobilecoin,"$80,080,715.26",$1.08,74.218.324 MOB *,"$262,762.68","-0,10%","-0,35%","-2,03%"
269,Constellation,DAG,constellation-labs,"$80,060,968.04",$0.06319,1.266.911.931 DAG *,"$490,913.99","1,47%","-7,55%","-13,97%"
270,Raydium,RAY,raydium,"$79,420,568.03",$0.6755,117.573.357 RAY *,"$9,383,443.76","0,16%","0,36%","-6,85%"
271,Injective,INJ,injective-protocol,"$79,066,256.61",$1.22,65.005.554 INJ *,"$12,032,881.15","0,07%","1,47%","-10,40%"
272,Frax Share,FXS,frax-share,"$77,707,407.80",$4.79,16.209.405 FXS *,"$5,201,856.06","0,21%","-1,35%","-14,87%"
273,inSure DeFi,SURE,insure,"$77,423,700.81",$0.00289,26.790.063.175 SURE *,"$3,198,102.71","-0,13%","0,46%","2,79%"
274,Ultra,UOS,ultra,"$77,024,095.41",$0.2538,303.471.692 UOS *,"$728,626.14","-0,11%","-0,25%","-9,04%"
275,Creditcoin,CTC,creditcoin-2,"$75,930,852.47",$0.3664,207.254.279 CTC,"$2,327,523.84","0,74%","-2,75%","-2,08%"
276,Mdex,MDX,mdex,"$75,678,039.95",$0.08384,902.644.053 MDX *,"$2,091,052.62","-0,11%","-4,00%","-1,64%"
277,Anyswap,ANY,anyswap,"$75,407,743.80",$4.05,18.639.320 ANY *,"$698,459.06","0,71%","-3,31%","11,06%"
278,Liquity,LQTY,liquity,"$74,314,422.82",$0.9422,78.872.403 LQTY *,"$1,217,473.74","-0,38%","-1,40%","-11,03%"
279,Yield Guild Games,YGG,yield-guild-games,"$73,650,029.58",$0.6384,115.369.942 YGG *,"$19,676,099.53","-0,29%","-5,64%","-7,05%"
280,Locus Chain,LOCUS,locus-chain,"$71,790,952.45",$0.0816,879.808.261 LOCUS *,"$2,623,124.25","-0,75%","-4,66%","21,27%"
281,Illuvium,ILV,illuvium,"$72,386,701.58",$111.22,650.861 ILV *,"$8,186,599.54","-0,48%","-3,87%","-36,62%"
282,Biconomy,BICO,biconomy,"$72,072,440.68",$0.4779,150.818.644 BICO *,"$7,835,302.55","0,27%","-2,80%","-9,04%"
283,Centrifuge,CFG,centrifuge,"$71,869,974.51",$0.2522,284.927.398 CFG *,"$203,166.92","0,62%","5,00%","3,17%"
284,StormX,STMX,storm,"$70,965,921.08",$0.007097,10.000.000.000 STMX *,"$9,066,612.31","-0,34%","-3,48%","4,76%"
285,Orchid,OXT,orchid-protocol,"$71,244,290.28",$0.1031,690.690.084 OXT *,"$8,800,478.68","0,27%","0,33%","1,44%"
286,Energy Web Token,EWT,energy-web-token,"$70,945,559.46",$2.36,30.062.138 EWT *,"$800,943.43","0,33%","5,07%","-10,54%"
287,Voyager Token,VGX,ethos,"$70,367,598.21",$0.2527,278.482.214 VGX *,"$8,589,194.17","-0,07%","-3,82%","-29,17%"
288,ABBC Coin,ABBC,alibabacoin,"$69,595,919.31",$0.06986,996.218.701 ABBC *,"$17,707,994.19","0,18%","-0,66%","0,02%"
289,Propy,PRO,propy,"$68,611,961.12",$0.8362,82.050.200 PRO *,"$540,555.61","0,10%","3,30%","-2,47%"
290,JOE,JOE,joe,"$68,309,566.73",$0.2395,285.199.621 JOE *,"$2,965,408.17","-0,24%","2,12%","-16,34%"
291,API3,API3,api3,"$67,768,923.93",$1.84,36.907.810 API3 *,"$10,622,642.47","1,31%","3,23%","12,46%"
292,Tribe,TRIBE,tribe-2,"$68,101,201.70",$0.1502,453.448.622 TRIBE *,"$2,312,116.25","0,28%","0,03%","-5,17%"
293,MyNeighborAlice,ALICE,my-neighbor-alice,"$68,034,883.82",$2.22,30.600.000 ALICE *,"$33,942,705.42","0,39%","0,48%","-14,29%"
294,Mrweb Finance,AMA,mrweb-finance-2,"$67,188,150.26",$0.006721,9.996.999.999 AMA,"$1,150,047.54","0,01%","6,35%","-34,64%"
295,Decentralized Social,DESO,deso,"$67,364,588.64",$7.58,8.884.536 DESO *,"$92,191.74","-0,91%","-2,45%","-6,95%"
296,ZEON,ZEON,zeon,"$67,144,206.15",$0.002199,30.529.103.436 ZEON,"$174,707.34","0,00%","-10,65%","-25,33%"
297,OriginTrail,TRAC,origintrail,"$66,967,879.20",$0.1834,365.217.722 TRAC *,"$613,910.53","-0,27%","1,03%","-10,41%"
298,Origin Dollar,OUSD,origin-dollar,"$66,628,623.94",$0.9986,66.719.642 OUSD *,"$33,769.63","-0,03%","0,28%","0,65%"
299,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,"$66,292,130.56",$5.43,12.201.404 BTCST *,"$2,927,023.91","-0,12%","0,39%","-5,14%"
300,Reef,REEF,reef,"$66,336,243.81",$0.003372,19.670.871.826 REEF *,"$5,237,958.05","0,08%","1,38%","-7,83%"
