Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
192,dYdX,DYDX,dydx,"$74,854,053.72",$1.14,65.569.295 DYDX *,"$34,390,668.13","-0,57%","3,46%","0,94%"
193,Fetch.ai,FET,fetch-ai,"$74,853,292.27",$0.09141,818.912.300 FET *,"$5,503,141.13","0,23%","-0,29%","-3,85%"
194,Status,SNT,status,"$74,007,731.19",$0.01887,3.921.516.776 SNT *,"$1,497,791.09","0,08%","1,32%","-9,46%"
195,MediBloc,MED,medibloc,"$73,178,492.62",$0.0115,6.365.724.128 MED *,"$285,289.63","0,10%","0,26%","-10,38%"
196,Numeraire,NMR,numeraire,"$73,149,918.44",$12.42,5.888.504 NMR *,"$3,047,956.95","-0,27%","0,77%","-4,18%"
197,Chromia,CHR,chromaway,"$72,942,496.97",$0.1062,686.549.902 CHR *,"$4,780,335.28","0,19%","-0,60%","0,00%"
198,PlayDapp,PLA,playdapp,"$72,971,504.13",$0.1357,537.855.941 PLA *,"$2,633,668.18","0,30%","1,13%","-13,77%"
199,API3,API3,api3,"$72,666,554.82",$1.01,71.748.537 API3 *,"$4,233,679.66","0,02%","-0,37%","-15,32%"
200,Radicle,RAD,radicle,"$72,449,745.29",$1.48,48.829.981 RAD *,"$4,246,551.87","0,16%","-2,52%","-11,60%"
201,Wrapped TRON,WTRX,wrapped-tron,"$5,563,838,637.62",$0.05472,101.676.082.428 WTRX,"$186,641.76","-0,01%","0,60%","0,00%"
202,Lido Staked ETH,stETH,staked-ether,"$4,118,698,136.46","$1,180.91",3.487.728 stETH *,"$3,574,523.67","-0,07%","0,29%","-0,79%"
203,HEX,HEX,hex,"$3,342,645,633.21",$0.01928,173.411.074.413 HEX,"$2,402,931.20","-0,08%","2,62%","-14,59%"
204,Frax,FRAX,frax,"$1,018,011,517.71",$0.9996,1.018.393.133 FRAX *,"$2,830,154.03","0,03%","0,52%","-0,19%"
205,Wrapped BNB,WBNB,wbnb,"$910,298,421.48",$244.73,3.719.605 WBNB *,"$38,206,847.11","0,11%","-0,89%","0,64%"
206,Bitcoin BEP2,BTCB,bitcoin-bep2,"$877,293,329.32","$16,607.68",52.825 BTCB *,"$1,152,996.74","0,13%","0,37%","-1,24%"
207,Huobi BTC,HBTC,huobi-btc,"$646,525,223.27","$16,590.55",38.969 HBTC *,"$5,506.44","0,02%","0,11%","-1,24%"
208,BitTorrent,BTTOLD,bittorrent-old,"$640,020,330.61",$0.0006465,990.000.000.000 BTTOLD,"$218,281.06","0,05%","-1,04%","1,61%"
209,Tether Gold,XAUT,tether-gold,"$447,985,904.14","$1,817.21",246.524 XAUT *,"$146,364.02","0,05%","0,13%","1,58%"
210,Radix,XRD,radix,"$344,532,202.67",$0.03422,10.068.065.473 XRD,"$225,108.81","-0,12%","-0,50%","-1,18%"
211,USDJ,USDJ,just-stablecoin,"$284,706,172.19",$1.07,265.603.544 USDJ,"$278,455.12","-0,04%","0,28%","0,71%"
212,FTX Token,FTT,ftx-token,"$282,256,715.25",$0.8582,328.895.112 FTT *,"$13,031,570.94","0,71%","1,84%","-4,08%"
213,Bitget Token,BGB,bitget-token,"$253,939,383.71",$0.1814,1.400.000.000 BGB,"$3,648,024.47","-0,14%","-0,18%","-2,39%"
214,NXM,NXM,nxm,"$248,978,740.77",$37.76,6.594.068 NXM *,"$63,032.00","-0,04%","0,35%","-1,48%"
215,T-mac DAO,TMG,t-mac-dao,"$245,063,471.98",$0.2451,1.000.000.000 TMG,"$24,384.44","0,04%","0,38%","-1,33%"
216,GensoKishi Metaverse,MV,gensokishis-metaverse,"$228,109,221.51",$0.1335,1.709.312.901 MV,"$295,562.05","0,11%","-10,34%","-27,48%"
217,DeFiChain,DFI,defichain,"$216,685,429.82",$0.4243,510.738.161 DFI *,"$1,855,394.60","0,05%","0,15%","-3,44%"
218,Rocket Pool,RPL,rocket-pool,"$211,646,666.04",$20.59,10.279.742 RPL *,"$2,433,350.34","1,25%","3,66%","4,03%"
219,Liquity USD,LUSD,liquity-usd,"$182,743,020.37",$1.02,178.532.500 LUSD *,"$1,004,286.68","0,00%","0,05%","-0,09%"
220,LINK,LN,link,"$152,000,791.74",$24.27,6.262.618 LN *,"$913,973.22","2,50%","5,43%","9,94%"
221,ZEON,ZEON,zeon,"$150,499,626.50",$0.00493,30.529.103.436 ZEON,"$53,792.19","0,36%","0,01%","-1,15%"
222,Safe,SAFE,safe-token,"$141,623,157.55",$6.80,20.835.499 SAFE *,--,"3,77%","6,09%","-14,64%"
223,STASIS EURO,EURS,stasis-eurs,"$132,304,578.11",$1.07,124.125.940 EURS *,"$306,423.08","0,04%","0,15%","0,98%"
224,Telcoin,TEL,telcoin,"$123,499,062.33",$0.001901,64.975.700.558 TEL *,"$502,169.11","-0,26%","0,11%","-12,15%"
225,Bitgert,BRISE,bitrise-token,"$120,589,451.13",$0.0000003,395.688.215.721.653 BRISE *,"$1,075,712.06","-0,14%","0,95%","-4,55%"
226,LUKSO,LYXe,lukso-token,"$121,139,971.27",$7.86,15.405.916 LYXe *,"$1,529,591.29","-1,05%","14,54%","30,55%"
227,Baby Doge Coin,BabyDoge,baby-doge-coin,"$109,342,933.12",--,115.113.333.036.839.000 BabyDoge *,"$2,184,481.92","0,30%","0,51%","1,43%"
228,Venus USDC,vUSDC,venus-usdc,"$103,916,543.06",$0.02178,4.771.015.133 vUSDC *,"$5,214,888.42","-0,01%","0,00%","0,04%"
229,Creditcoin,CTC,creditcoin-2,"$94,169,696.62",$0.4544,207.254.279 CTC,"$7,709,547.97","-0,15%","-1,48%","-14,10%"
230,VVS Finance,VVS,vvs-finance,"$91,679,362.91",$0.00000296,30.927.429.950.204 VVS *,"$592,686.70","0,06%","0,20%","-5,68%"
231,USDX [Kava],USDX,usdx,"$89,683,593.38",$0.8039,111.567.264 USDX *,"$272,391.32","-0,42%","-1,03%","-3,27%"
232,WEMIX,WEMIX,wemix-token,"$89,578,231.44",$0.3622,247.329.222 WEMIX *,"$520,773.60","0,20%","-0,53%","-2,07%"
233,Merit Circle,MC,merit-circle,"$87,333,537.96",$0.2711,322.101.826 MC *,"$2,323,237.14","0,33%","2,62%","-11,75%"
234,DeXe,DEXE,dexe,"$87,134,425.15",$2.39,36.472.597 DEXE *,"$2,263,186.43","0,04%","-0,77%","1,81%"
235,Veritaseum,VERI,veritaseum,"$85,969,596.65",$39.99,2.149.646 VERI *,"$8,632.30","0,01%","-1,10%","-0,23%"
236,Anyswap,ANY,anyswap,"$84,103,590.50",$4.51,18.639.320 ANY *,"$15,100.88","-0,97%","0,38%","-1,81%"
237,AVINOC,AVINOC,avinoc,"$81,602,025.71",$0.2096,389.244.472 AVINOC,"$373,764.09","-0,01%","-0,23%","-0,80%"
238,HI,HI,hi-dollar,"$81,486,269.14",$0.02811,2.898.698.243 HI,"$1,019,934.96","0,11%","4,71%","28,38%"
239,Kaspa,KAS,kaspa,"$80,963,686.03",$0.00519,15.600.478.952 KAS,"$1,351,192.51","-0,47%","-1,71%","-2,11%"
240,Ontology Gas,ONG,ong,"$71,382,862.97",$0.2178,327.807.147 ONG *,"$1,578,255.53","0,27%","2,19%","-7,46%"
241,Persistence,XPRT,persistence,"$71,834,867.75",$0.507,141.689.272 XPRT *,"$202,951.14","0,14%","1,01%","-2,79%"
242,WINkLink,WIN,wink,"$71,583,936.50",$0.00007443,961.737.300.000 WIN *,"$8,464,146.41","-0,08%","-0,81%","1,30%"
243,MetisDAO,METIS,metis-token,"$71,513,011.46",$16.24,4.404.390 METIS *,"$1,169,950.68","0,62%","0,97%","-2,62%"
244,Biconomy,BICO,biconomy,"$71,517,875.74",$0.2701,264.782.154 BICO *,"$2,906,165.30","0,34%","-0,23%","1,29%"
245,Rakon,RKN,empty,"$69,999,093.08",$0.2882,242.857.143 RKN,"$46,942.68","-0,04%","20,30%","9,67%"
246,LooksRare,LOOKS,looksrare,"$69,836,012.00",$0.1487,469.539.052 LOOKS *,"$3,622,122.82","-0,26%","3,69%","1,82%"
247,Ardor,ARDR,ardor,"$69,246,248.53",$0.06932,998.999.495 ARDR *,"$7,140,316.15","0,00%","3,79%","-4,62%"
248,Ergo,ERG,ergo,"$68,902,565.31",$1.18,58.638.426 ERG,"$829,389.74","0,02%","2,04%","-9,01%"
249,Dent,DENT,dent,"$68,254,352.34",$0.0006894,99.007.791.203 DENT *,"$15,700,849.76","0,44%","1,07%","13,96%"
250,Cartesi,CTSI,cartesi,"$68,524,105.85",$0.1051,652.097.966 CTSI *,"$2,328,625.21","0,10%","2,24%","2,16%"
251,Celer Network,CELR,celer-network,"$67,955,040.09",$0.009591,7.085.488.367 CELR *,"$1,958,474.80","0,20%","1,23%","-7,06%"
252,Sologenic,SOLO,solo-coin,"$68,060,140.44",$0.1702,399.947.699 SOLO,"$781,109.69","-0,06%","-2,91%","-24,04%"
253,MVL,MVL,mass-vehicle-ledger,"$67,726,840.07",$0.003044,22.252.958.863 MVL *,"$331,931.93","0,11%","-1,41%","-5,77%"
254,Synapse,SYN,synapse-2,"$66,913,635.68",$0.4787,139.773.376 SYN *,"$1,086,451.30","-0,35%","-2,26%","-7,24%"
255,Hooked Protocol,HOOK,hooked-protocol,"$66,985,169.03",$1.34,50.000.000 HOOK *,"$37,677,998.26","-0,18%","12,21%","6,72%"
256,renBTC,RENBTC,renbtc,"$66,289,483.93","$18,518.17",3.580 RENBTC *,"$11,642.93","0,04%","-0,11%","-11,46%"
257,FUNToken,FUN,funfair,"$66,073,181.25",$0.006027,10.962.808.529 FUN *,"$835,359.53","-0,01%","0,24%","-2,07%"
258,Keep Network,KEEP,keep-network,"$65,260,713.77",$0.07582,860.762.270 KEEP *,"$1,689,909.38","-0,13%","-3,63%","-0,56%"
259,MobileCoin,MOB,mobilecoin,"$64,806,683.90",$0.8732,74.218.324 MOB *,"$1,315,399.19","-0,16%","1,16%","-2,08%"
260,Shentu,CTK,certik,"$65,012,804.28",$0.7391,87.963.398 CTK *,"$1,714,717.71","0,18%","0,55%","5,08%"
261,Mdex,MDX,mdex,"$64,790,219.88",$0.06895,939.733.154 MDX *,"$2,312,943.47","-0,21%","-0,82%","-6,53%"
262,Acala Token,ACA,acala,"$64,629,869.36",$0.1132,571.172.222 ACA *,"$774,457.53","-0,12%","-1,09%","-6,85%"
263,Function X,FX,fx-coin,"$63,836,535.70",$0.1563,408.520.357 FX *,"$372,295.04","-0,19%","-0,89%","-9,48%"
264,Steem,STEEM,steem,"$62,361,351.65",$0.1473,423.451.599 STEEM *,"$2,352,343.93","0,64%","1,11%","-7,80%"
265,Prom,PROM,prometeus,"$63,101,478.27",$3.84,16.450.000 PROM *,"$1,908,044.10","-0,37%","0,31%","-7,40%"
266,MOBOX,MBOX,mobox,"$62,789,865.19",$0.3698,169.799.886 MBOX *,"$3,377,321.98","-0,08%","-0,36%","-3,82%"
267,Ampleforth,AMPL,ampleforth,"$62,557,075.30",$1.36,46.031.113 AMPL *,"$736,393.97","0,54%","2,42%","6,76%"
268,dKargo,DKA,dkargo,"$62,482,004.76",$0.02601,2.402.083.333 DKA *,"$697,206.80","0,37%","2,28%","-9,62%"
269,NEST Protocol,NEST,nest,"$62,028,495.14",$0.0213,2.911.743.948 NEST *,"$2,084,622.78","-0,18%","0,13%","-6,66%"
270,Ren,REN,republic-protocol,"$61,547,278.06",$0.06161,999.037.500 REN *,"$7,563,752.40","-0,15%","-0,18%","9,79%"
271,CEEK VR,CEEK,ceek,"$60,866,285.52",$0.07554,805.717.779 CEEK *,"$5,537,772.61","0,03%","1,00%","-1,69%"
272,Orbs,ORBS,orbs,"$60,749,199.21",$0.02112,2.876.767.039 ORBS *,"$548,128.03","0,04%","0,09%","-8,02%"
273,Humanscape,HUM,humanscape,"$60,811,382.33",$0.06658,913.409.274 HUM,"$24,423,214.07","-0,03%","4,34%","-16,17%"
274,Decentralized Social,DESO,deso,"$60,416,873.61",$6.80,8.884.536 DESO *,"$391,300.43","0,13%","6,13%","-5,63%"
275,Bancor,BNT,bancor,"$60,001,497.24",$0.3694,162.429.168 BNT *,"$42,698,980.85","-0,52%","3,66%","7,68%"
276,Pirate Chain,ARRR,pirate-chain,"$59,848,493.66",$0.3068,195.074.238 ARRR,"$41,847.47","0,11%","-2,85%","-9,65%"
277,NuCypher,NU,nucypher,"$59,273,289.09",$0.08431,703.000.000 NU *,"$829,884.23","0,43%","1,20%","-7,55%"
278,Biswap,BSW,biswap,"$59,263,467.29",$0.1635,362.370.188 BSW *,"$2,302,423.71","-0,12%","-0,28%","-3,16%"
279,cVault.finance,CORE,cvault-finance,"$59,183,634.75","$5,918.36",10.000 CORE *,"$11,515.17","-0,12%","0,02%","7,07%"
280,Powerledger,POWR,power-ledger,"$59,213,011.51",$0.1231,481.021.125 POWR *,"$2,055,446.30","0,63%","1,48%","-5,47%"
281,Venus BUSD,vBUSD,venus-busd,"$58,718,032.77",$0.02179,2.694.770.470 vBUSD *,"$8,735,074.12","-0,01%","0,02%","0,06%"
282,OriginTrail,TRAC,origintrail,"$58,203,818.69",$0.1593,365.481.590 TRAC *,"$1,000,682.19","-0,07%","0,60%","-7,92%"
283,COTI,COTI,coti,"$57,293,917.54",$0.05168,1.108.643.952 COTI *,"$3,239,392.29","-0,25%","-3,54%","-10,96%"
284,RSK Smart Bitcoin,RBTC,rootstock,"$57,252,532.48","$16,616.27",3.446 RBTC,"$22,206.73","0,12%","0,50%","-1,43%"
285,Spell Token,SPELL,spell-token,"$57,081,781.58",$0.0005315,107.405.628.969 SPELL *,"$5,147,295.68","-0,31%","0,97%","-1,32%"
286,Galxe,GAL,project-galaxy,"$56,419,146.69",$1.04,54.267.333 GAL *,"$6,973,409.30","0,14%","1,27%","-2,90%"
287,NKN,NKN,nkn,"$56,450,809.62",$0.08064,700.000.000 NKN,"$3,170,231.63","0,16%","2,53%","-2,07%"
288,Stratis,STRAX,stratis,"$56,345,664.89",$0.3895,144.644.661 STRAX *,"$735,807.21","-0,28%","0,70%","-8,73%"
289,Vai,VAI,vai,"$56,164,611.15",$0.9768,57.498.554 VAI *,$328.39,"-0,52%","0,03%","-0,10%"
290,Bifrost,BFC,bifrost,"$55,734,293.89",$0.0512,1.088.467.441 BFC *,"$178,325.50","-0,12%","-1,49%","-8,25%"
291,Ultra,UOS,ultra,"$55,178,934.29",$0.1816,303.793.578 UOS *,"$359,481.73","-0,10%","0,73%","-3,75%"
292,Axelar,AXL,axelar,"$54,825,511.46",$0.5039,108.801.515 AXL *,"$800,869.05","0,12%","-1,57%","-18,38%"
293,Venus,XVS,venus,"$55,181,214.93",$3.87,14.272.678 XVS *,"$1,380,449.14","0,35%","0,47%","0,84%"
294,IQ,IQ,everipedia,"$54,901,389.89",$0.004385,12.521.015.157 IQ *,"$10,558,804.91","0,19%","-0,89%","-7,12%"
295,RACA,RACA,radio-caca,"$54,205,644.54",$0.0001639,330.783.771.075 RACA *,"$1,481,311.90","0,05%","-0,14%","-7,50%"
296,Locus Chain,LOCUS,locus-chain,"$53,858,148.20",$0.02588,2.081.062.787 LOCUS *,"$731,305.37","-0,02%","-3,90%","-9,64%"
297,Hifi Finance (Old),MFT,mainframe,"$53,535,400.11",$0.005354,10.000.000.000 MFT *,"$1,150,728.92","0,59%","2,10%","4,64%"
298,Velas,VLX,velas,"$52,537,843.23",$0.02193,2.395.880.521 VLX,"$1,036,055.46","-0,31%","-2,06%","-4,28%"
299,Krypton DAO,KRD,krypton-dao,"$52,578,634.67",$0.5132,102.457.125 KRD,"$5,108.00","0,04%","-0,34%","-10,67%"
300,Hashflow,HFT,hashflow,"$52,463,395.39",$0.2938,178.541.277 HFT *,"$12,571,714.04","-0,97%","2,98%","-12,62%"
